país,data início,data fim,dias,semana,total mortes reportadas,total mortes reportadas por covid,populacao,mortes_covid_100000hab,total mortes reportadas 100000hab
Mexico,2014-12-29,2015-01-04,7,1,15101,0,130262220,0,"11,59277034"
Mexico,2015-01-05,2015-01-11,7,2,15449,0,130262220,0,"11,85992378"
Mexico,2015-01-12,2015-01-18,7,3,14820,0,130262220,0,"11,37705161"
Mexico,2015-01-19,2015-01-25,7,4,14172,0,130262220,0,"10,87959348"
Mexico,2015-01-26,2015-02-01,7,5,13628,0,130262220,0,"10,46197432"
Mexico,2015-02-02,2015-02-08,7,6,13914,0,130262220,0,"10,68153145"
Mexico,2015-02-09,2015-02-15,7,7,13550,0,130262220,0,"10,4020951"
Mexico,2015-02-16,2015-02-22,7,8,13799,0,130262220,0,"10,59324799"
Mexico,2015-02-23,2015-03-01,7,9,13054,0,130262220,0,"10,02132468"
Mexico,2015-03-02,2015-03-08,7,10,12979,0,130262220,0,"9,963748507"
Mexico,2015-03-09,2015-03-15,7,11,12498,0,130262220,0,"9,594493323"
Mexico,2015-03-16,2015-03-22,7,12,13133,0,130262220,0,"10,08197158"
Mexico,2015-03-23,2015-03-29,7,13,12066,0,130262220,0,"9,262854571"
Mexico,2015-03-30,2015-04-05,7,14,12477,0,130262220,0,"9,578371995"
Mexico,2015-04-06,2015-04-12,7,15,12202,0,130262220,0,"9,367259363"
Mexico,2015-04-13,2015-04-19,7,16,11796,0,130262220,0,"9,055580352"
Mexico,2015-04-20,2015-04-26,7,17,12403,0,130262220,0,"9,521563505"
Mexico,2015-04-27,2015-05-03,7,18,11763,0,130262220,0,"9,030246836"
Mexico,2015-05-04,2015-05-10,7,19,12059,0,130262220,0,"9,257480795"
Mexico,2015-05-11,2015-05-17,7,20,11732,0,130262220,0,"9,006448685"
Mexico,2015-05-18,2015-05-24,7,21,11856,0,130262220,0,"9,101641289"
Mexico,2015-05-25,2015-05-31,7,22,11608,0,130262220,0,"8,91125608"
Mexico,2015-06-01,2015-06-07,7,23,11876,0,130262220,0,"9,116994935"
Mexico,2015-06-08,2015-06-14,7,24,11709,0,130262220,0,"8,988791992"
Mexico,2015-06-15,2015-06-21,7,25,11510,0,130262220,0,"8,836023215"
Mexico,2015-06-22,2015-06-28,7,26,11571,0,130262220,0,"8,882851835"
Mexico,2015-06-29,2015-07-05,7,27,11583,0,130262220,0,"8,892064023"
Mexico,2015-07-06,2015-07-12,7,28,11538,0,130262220,0,"8,85751832"
Mexico,2015-07-13,2015-07-19,7,29,12003,0,130262220,0,"9,214490587"
Mexico,2015-07-20,2015-07-26,7,30,11947,0,130262220,0,"9,171500378"
Mexico,2015-07-27,2015-08-02,7,31,12083,0,130262220,0,"9,27590517"
Mexico,2015-08-03,2015-08-09,7,32,12237,0,130262220,0,"9,394128244"
Mexico,2015-08-10,2015-08-16,7,33,11739,0,130262220,0,"9,011822461"
Mexico,2015-08-17,2015-08-23,7,34,11670,0,130262220,0,"8,958852383"
Mexico,2015-08-24,2015-08-30,7,35,11680,0,130262220,0,"8,966529205"
Mexico,2015-08-31,2015-09-06,7,36,11668,0,130262220,0,"8,957317018"
Mexico,2015-09-07,2015-09-13,7,37,11814,0,130262220,0,"9,069398633"
Mexico,2015-09-14,2015-09-20,7,38,11957,0,130262220,0,"9,179177201"
Mexico,2015-09-21,2015-09-27,7,39,11560,0,130262220,0,"8,87440733"
Mexico,2015-09-28,2015-10-04,7,40,12484,0,130262220,0,"9,583745771"
Mexico,2015-10-05,2015-10-11,7,41,12397,0,130262220,0,"9,516957411"
Mexico,2015-10-12,2015-10-18,7,42,12063,0,130262220,0,"9,260551524"
Mexico,2015-10-19,2015-10-25,7,43,12221,0,130262220,0,"9,381845327"
Mexico,2015-10-26,2015-11-01,7,44,12153,0,130262220,0,"9,329642931"
Mexico,2015-11-02,2015-11-08,7,45,12543,0,130262220,0,"9,629039026"
Mexico,2015-11-09,2015-11-15,7,46,12217,0,130262220,0,"9,378774598"
Mexico,2015-11-16,2015-11-22,7,47,12542,0,130262220,0,"9,628271344"
Mexico,2015-11-23,2015-11-29,7,48,12597,0,130262220,0,"9,67049387"
Mexico,2015-11-30,2015-12-06,7,49,12830,0,130262220,0,"9,849363845"
Mexico,2015-12-07,2015-12-13,7,50,13526,0,130262220,0,"10,38367072"
Mexico,2015-12-14,2015-12-20,7,51,13542,0,130262220,0,"10,39595364"
Mexico,2015-12-21,2015-12-27,7,52,14351,0,130262220,0,"11,01700862"
Mexico,2015-12-28,2016-01-03,7,53,14170,0,130262220,0,"10,87805812"
Mexico,2016-01-04,2016-01-10,7,1,14299,0,130262220,0,"10,97708914"
Mexico,2016-01-11,2016-01-17,7,2,14540,0,130262220,0,"11,16210057"
Mexico,2016-01-18,2016-01-24,7,3,14557,0,130262220,0,"11,17515117"
Mexico,2016-01-25,2016-01-31,7,4,14902,0,130262220,0,"11,44000156"
Mexico,2016-02-01,2016-02-07,7,5,15160,0,130262220,0,"11,63806359"
Mexico,2016-02-08,2016-02-14,7,6,15691,0,130262220,0,"12,04570289"
Mexico,2016-02-15,2016-02-21,7,7,15725,0,130262220,0,"12,07180409"
Mexico,2016-02-22,2016-02-28,7,8,15034,0,130262220,0,"11,54133562"
Mexico,2016-02-29,2016-03-06,7,9,14797,0,130262220,0,"11,35939492"
Mexico,2016-03-07,2016-03-13,7,10,14351,0,130262220,0,"11,01700862"
Mexico,2016-03-14,2016-03-20,7,11,14025,0,130262220,0,"10,76674419"
Mexico,2016-03-21,2016-03-27,7,12,13418,0,130262220,0,"10,30076103"
Mexico,2016-03-28,2016-04-03,7,13,13411,0,130262220,0,"10,29538726"
Mexico,2016-04-04,2016-04-10,7,14,12710,0,130262220,0,"9,757241969"
Mexico,2016-04-11,2016-04-17,7,15,12422,0,130262220,0,"9,536149468"
Mexico,2016-04-18,2016-04-24,7,16,11939,0,130262220,0,"9,16535892"
Mexico,2016-04-25,2016-05-01,7,17,12481,0,130262220,0,"9,581442724"
Mexico,2016-05-02,2016-05-08,7,18,12723,0,130262220,0,"9,767221839"
Mexico,2016-05-09,2016-05-15,7,19,12478,0,130262220,0,"9,579139677"
Mexico,2016-05-16,2016-05-22,7,20,12483,0,130262220,0,"9,582978088"
Mexico,2016-05-23,2016-05-29,7,21,13019,0,130262220,0,"9,994455798"
Mexico,2016-05-30,2016-06-05,7,22,12222,0,130262220,0,"9,382613009"
Mexico,2016-06-06,2016-06-12,7,23,12011,0,130262220,0,"9,220632045"
Mexico,2016-06-13,2016-06-19,7,24,11994,0,130262220,0,"9,207581446"
Mexico,2016-06-20,2016-06-26,7,25,12117,0,130262220,0,"9,302006368"
Mexico,2016-06-27,2016-07-03,7,26,12203,0,130262220,0,"9,368027046"
Mexico,2016-07-04,2016-07-10,7,27,12439,0,130262220,0,"9,549200067"
Mexico,2016-07-11,2016-07-17,7,28,12241,0,130262220,0,"9,397198973"
Mexico,2016-07-18,2016-07-24,7,29,12316,0,130262220,0,"9,454775145"
Mexico,2016-07-25,2016-07-31,7,30,12141,0,130262220,0,"9,320430743"
Mexico,2016-08-01,2016-08-07,7,31,12456,0,130262220,0,"9,562250666"
Mexico,2016-08-08,2016-08-14,7,32,12173,0,130262220,0,"9,344996577"
Mexico,2016-08-15,2016-08-21,7,33,12261,0,130262220,0,"9,412552619"
Mexico,2016-08-22,2016-08-28,7,34,12245,0,130262220,0,"9,400269702"
Mexico,2016-08-29,2016-09-04,7,35,12137,0,130262220,0,"9,317360014"
Mexico,2016-09-05,2016-09-11,7,36,12285,0,130262220,0,"9,430976994"
Mexico,2016-09-12,2016-09-18,7,37,12491,0,130262220,0,"9,589119547"
Mexico,2016-09-19,2016-09-25,7,38,12203,0,130262220,0,"9,368027046"
Mexico,2016-09-26,2016-10-02,7,39,12300,0,130262220,0,"9,442492228"
Mexico,2016-10-03,2016-10-09,7,40,12500,0,130262220,0,"9,596028687"
Mexico,2016-10-10,2016-10-16,7,41,12201,0,130262220,0,"9,366491681"
Mexico,2016-10-17,2016-10-23,7,42,12365,0,130262220,0,"9,492391578"
Mexico,2016-10-24,2016-10-30,7,43,12506,0,130262220,0,"9,600634781"
Mexico,2016-10-31,2016-11-06,7,44,12735,0,130262220,0,"9,776434027"
Mexico,2016-11-07,2016-11-13,7,45,12478,0,130262220,0,"9,579139677"
Mexico,2016-11-14,2016-11-20,7,46,12837,0,130262220,0,"9,854737621"
Mexico,2016-11-21,2016-11-27,7,47,13616,0,130262220,0,"10,45276213"
Mexico,2016-11-28,2016-12-04,7,48,13678,0,130262220,0,"10,50035843"
Mexico,2016-12-05,2016-12-11,7,49,13396,0,130262220,0,"10,28387202"
Mexico,2016-12-12,2016-12-18,7,50,13697,0,130262220,0,"10,51494439"
Mexico,2016-12-19,2016-12-25,7,51,13784,0,130262220,0,"10,58173275"
Mexico,2016-12-26,2017-01-01,7,52,14313,0,130262220,0,"10,98783669"
Mexico,2017-01-02,2017-01-08,7,1,14312,0,130262220,0,"10,98706901"
Mexico,2017-01-09,2017-01-15,7,2,14583,0,130262220,0,"11,19511091"
Mexico,2017-01-16,2017-01-22,7,3,14163,0,130262220,0,"10,87268434"
Mexico,2017-01-23,2017-01-29,7,4,14118,0,130262220,0,"10,83813864"
Mexico,2017-01-30,2017-02-05,7,5,14444,0,130262220,0,"11,08840307"
Mexico,2017-02-06,2017-02-12,7,6,14330,0,130262220,0,"11,00088729"
Mexico,2017-02-13,2017-02-19,7,7,14165,0,130262220,0,"10,87421971"
Mexico,2017-02-20,2017-02-26,7,8,14278,0,130262220,0,"10,96096781"
Mexico,2017-02-27,2017-03-05,7,9,14456,0,130262220,0,"11,09761526"
Mexico,2017-03-06,2017-03-12,7,10,13844,0,130262220,0,"10,62779369"
Mexico,2017-03-13,2017-03-19,7,11,13948,0,130262220,0,"10,70763265"
Mexico,2017-03-20,2017-03-26,7,12,13878,0,130262220,0,"10,65389489"
Mexico,2017-03-27,2017-04-02,7,13,13307,0,130262220,0,"10,2155483"
Mexico,2017-04-03,2017-04-09,7,14,13470,0,130262220,0,"10,34068051"
Mexico,2017-04-10,2017-04-16,7,15,13210,0,130262220,0,"10,14108312"
Mexico,2017-04-17,2017-04-23,7,16,13212,0,130262220,0,"10,14261848"
Mexico,2017-04-24,2017-04-30,7,17,13363,0,130262220,0,"10,25853851"
Mexico,2017-05-01,2017-05-07,7,18,13016,0,130262220,0,"9,992152752"
Mexico,2017-05-08,2017-05-14,7,19,12868,0,130262220,0,"9,878535772"
Mexico,2017-05-15,2017-05-21,7,20,13361,0,130262220,0,"10,25700314"
Mexico,2017-05-22,2017-05-28,7,21,13165,0,130262220,0,"10,10653741"
Mexico,2017-05-29,2017-06-04,7,22,12510,0,130262220,0,"9,60370551"
Mexico,2017-06-05,2017-06-11,7,23,12753,0,130262220,0,"9,790252308"
Mexico,2017-06-12,2017-06-18,7,24,12724,0,130262220,0,"9,767989521"
Mexico,2017-06-19,2017-06-25,7,25,13154,0,130262220,0,"10,09809291"
Mexico,2017-06-26,2017-07-02,7,26,12736,0,130262220,0,"9,777201709"
Mexico,2017-07-03,2017-07-09,7,27,12502,0,130262220,0,"9,597564052"
Mexico,2017-07-10,2017-07-16,7,28,12822,0,130262220,0,"9,843222386"
Mexico,2017-07-17,2017-07-23,7,29,12512,0,130262220,0,"9,605240875"
Mexico,2017-07-24,2017-07-30,7,30,12923,0,130262220,0,"9,920758298"
Mexico,2017-07-31,2017-08-06,7,31,12967,0,130262220,0,"9,954536319"
Mexico,2017-08-07,2017-08-13,7,32,12464,0,130262220,0,"9,568392125"
Mexico,2017-08-14,2017-08-20,7,33,12638,0,130262220,0,"9,701968844"
Mexico,2017-08-21,2017-08-27,7,34,12432,0,130262220,0,"9,543826291"
Mexico,2017-08-28,2017-09-03,7,35,12172,0,130262220,0,"9,344228895"
Mexico,2017-09-04,2017-09-10,7,36,12933,0,130262220,0,"9,928435121"
Mexico,2017-09-11,2017-09-17,7,37,13333,0,130262220,0,"10,23550804"
Mexico,2017-09-18,2017-09-24,7,38,13164,0,130262220,0,"10,10576973"
Mexico,2017-09-25,2017-10-01,7,39,12604,0,130262220,0,"9,675867646"
Mexico,2017-10-02,2017-10-08,7,40,13026,0,130262220,0,"9,999829575"
Mexico,2017-10-09,2017-10-15,7,41,13031,0,130262220,0,"10,00366799"
Mexico,2017-10-16,2017-10-22,7,42,13390,0,130262220,0,"10,27926593"
Mexico,2017-10-23,2017-10-29,7,43,13216,0,130262220,0,"10,14568921"
Mexico,2017-10-30,2017-11-05,7,44,13538,0,130262220,0,"10,39288291"
Mexico,2017-11-06,2017-11-12,7,45,13258,0,130262220,0,"10,17793187"
Mexico,2017-11-13,2017-11-19,7,46,13197,0,130262220,0,"10,13110325"
Mexico,2017-11-20,2017-11-26,7,47,13584,0,130262220,0,"10,4281963"
Mexico,2017-11-27,2017-12-03,7,48,14233,0,130262220,0,"10,9264221"
Mexico,2017-12-04,2017-12-10,7,49,14470,0,130262220,0,"11,10836281"
Mexico,2017-12-11,2017-12-17,7,50,16334,0,130262220,0,"12,53932261"
Mexico,2017-12-18,2017-12-24,7,51,15557,0,130262220,0,"11,94283346"
Mexico,2017-12-25,2017-12-31,7,52,15492,0,130262220,0,"11,89293411"
Mexico,2018-01-01,2018-01-07,7,1,16721,0,130262220,0,"12,83641565"
Mexico,2018-01-08,2018-01-14,7,2,16170,0,130262220,0,"12,41342271"
Mexico,2018-01-15,2018-01-21,7,3,16738,0,130262220,0,"12,84946625"
Mexico,2018-01-22,2018-01-28,7,4,16041,0,130262220,0,"12,31439169"
Mexico,2018-01-29,2018-02-04,7,5,15770,0,130262220,0,"12,10634979"
Mexico,2018-02-05,2018-02-11,7,6,15306,0,130262220,0,"11,75014521"
Mexico,2018-02-12,2018-02-18,7,7,14588,0,130262220,0,"11,19894932"
Mexico,2018-02-19,2018-02-25,7,8,14199,0,130262220,0,"10,90032091"
Mexico,2018-02-26,2018-03-04,7,9,14001,0,130262220,0,"10,74831981"
Mexico,2018-03-05,2018-03-11,7,10,13552,0,130262220,0,"10,40363046"
Mexico,2018-03-12,2018-03-18,7,11,13497,0,130262220,0,"10,36140794"
Mexico,2018-03-19,2018-03-25,7,12,13254,0,130262220,0,"10,17486114"
Mexico,2018-03-26,2018-04-01,7,13,13191,0,130262220,0,"10,12649715"
Mexico,2018-04-02,2018-04-08,7,14,13577,0,130262220,0,"10,42282252"
Mexico,2018-04-09,2018-04-15,7,15,12888,0,130262220,0,"9,893889418"
Mexico,2018-04-16,2018-04-22,7,16,13080,0,130262220,0,"10,04128442"
Mexico,2018-04-23,2018-04-29,7,17,12657,0,130262220,0,"9,716554808"
Mexico,2018-04-30,2018-05-06,7,18,13040,0,130262220,0,"10,01057713"
Mexico,2018-05-07,2018-05-13,7,19,12784,0,130262220,0,"9,814050459"
Mexico,2018-05-14,2018-05-20,7,20,13172,0,130262220,0,"10,11191119"
Mexico,2018-05-21,2018-05-27,7,21,13125,0,130262220,0,"10,07583012"
Mexico,2018-05-28,2018-06-03,7,22,13567,0,130262220,0,"10,4151457"
